evidence_identity_id,source_lane,source_record_id,edition_target_id,evidence_role,measure_class,population_unit,population_low_persons,population_base_persons,population_high_persons,population_definition,reference_year,territory,script_or_mode,source_ids,source_urls,source_locators,additivity_class,overlap_group,disposition,rank_eligible,row_sha256
regional:ASIA_EMPIRICAL_NEED_INPUTS:tg-Cyrl-TJ:103,ASIA_EMPIRICAL_NEED_INPUTS,tg-Cyrl-TJ,edition-target:lang:tg-Cyrl-TJ,REGIONAL_EMPIRICAL_STRATUM,territorial_official_language_exposure_ceiling,persons,,,9657005,Official 2020 resident census total retained only as maximum territorial exposure; not a direct Tajik-language or Cyrillic-literacy count.,2020,Tajikistan,Cyrillic,ASIA_BA31B00190AB;ASIA_35529349528F;ASIA_9C5DB114AD18;ASIA_60ED01594AAD;ASIA_3158EA1C9CC5;ASIA_0F8F5E4A8FE2;ASIA_42E1E291D783;ASIA_7DFBD29BE1C9;ASIA_4FDF1E08A398;ASIA_14BDD54EEEDC;ASIA_AC00F32BA8B1,https://www.stat.tj/en/population-and-housing-census/?lang=tj;https://docstore.ohchr.org/SelfServices/FilesHandler.ashx?enc=ci8WUzhCwwCZnuZKXtC9oVa1Jd%2FF6qLRjM0BbDjNYJc40UWEiZGkXT8w5Xu9easgQwqccWbs7oU2r4GpqH6Obw%3D%3D;https://www.unicef.org/tajikistan/media/9231/file/Tajikistan_SitAn_2025_ENG.pdf.pdf;https://www.unicef.org/tajikistan/reports/achieving-universal-connectivity-education-sector-republic-tajikistan;https://www.unicef.org/tajikistan/press-releases/24-cent-tajikistans-school-age-children-have-no-internet-access-home-new-unicef-itu;https://www.unicef.org/documents/expanding-digital-learning-opportunities-and-connectivity-all-learners-tajikistan;https://www.unicef.org/tajikistan/stories/learning-future;https://www.stat.tj/wp-content/uploads/2024/05/tablicza-1.-chislennost-postoyannogo-naseleniya-po-oblastyam-rajonam-gorodskim-poseleniyam-rajonnym-czentram-i-selskim-naselennym-punktam-s-chis.pdf;https://www.stat.tj/wp-content/uploads/2024/05/metodologicheskie-poyasneniya-2.pdf;https://pdf.usaid.gov/pdf_docs/PA00Z5ST.pdf;https://www.unicef.org/tajikistan/media/7371/file/Achieving%20Universal%20Connectivity%202024_en%20final-compressed.pdf.pdf,Census Volume I Table 1 and usual-residence methodology; CERD/C/SR.2971 para 5 delegation statement; USAID EGRA Table E6 p111; UNICEF connectivity report and bounded digital/material programme evidence.,"The 9657005 value is a permanent-resident census ceiling, not a language count. Rounded ethnicity share, delegation school counts, Tajik-language EGRA sample, connectivity and project outputs remain separate.",,ATTACHED_TO_EXISTING_EDITION,false,f3d9ec9c046dfb8d814148797464c39d63f72bd6377378cc6b571e843602106b
regional:ASIA_EMPIRICAL_NEED_INPUTS:th-Thai-TH:104,ASIA_EMPIRICAL_NEED_INPUTS,th-Thai-TH,edition-target:lang:th-Thai-TH,REGIONAL_EMPIRICAL_STRATUM,census_language_used_at_home,persons classified by usual languages spoken at home,64080191,64080191,64080191,"2010 census population classified as using only Thai at home (59,866,190) or Thai and another language at home (4,214,001); the two published categories sum to 64,080,191.",2010-09-01,Thailand,spoken/written Standard Thai; Thai script; literacy unmeasured,ASIA_FD2E31624975;ASIA_60398CDE3EB5;ASIA_8D763B87EDD7;ASIA_E3C9435B44D2;ASIA_AF3F2061095E;ASIA_99790366BF51;ASIA_DC40538A57DA;ASIA_A943DE148B29;ASIA_AE4FF98E9CFE;ASIA_THA_NSO_CENSUS_2010_LANG,https://www.nso.go.th/public/e-book/Bulletin-of-Statistics/bulletin-4-68/32/;https://www.unicef.org/thailand/press-releases/mother-tongue-based-education-provides-ethnic-children-fair-chance-learn;https://www.unicef.org/thailand/media/1282/file/Bridge%20to%20a%20Brighter%20Tomorrow%20%28Full%20Report%29.pdf;https://datahub.itu.int/data/?e=THA;https://dltv.ac.th/;https://www.dltv.ac.th/downloads;https://dltv.ac.th/content/content-detail/11090/1001;https://www.nso.go.th/public/e-book/Statistical-Yearbook/SYB-2025/77/;https://academic.obec.go.th/download/obec_book_teacher/basic_education_core_curriculum/051-01-1_Laksut%20Kaen%20Klang%20Kansueksa%20Khanphuenthan%20_2551_eng.pdf;https://catalogapi.nso.go.th/api/doc/department/D10/SD10_04/SD10_04_165_2.pdf,"THA_NSO_2010 Table 7, PDF page 97: only Thai 59,866,190; Thai and other languages 4,214,001; only other languages 1,901,468. NSO Statistical Yearbook 2025 Table 1.5 registration record; OBEC core curriculum; UNICEF minority-language context; ITU national ICT; bounded DLTV endpoints.","The census construct classifies population by usual languages spoken at home. It is not individual mother tongue, Thai literacy, tested proficiency, academic comfort, or a count needing every educational resource. Registration, de facto residence, language ability and Thai-script literacy are distinct. UNICEF language context, connectivity and DLTV availability are not population crosswalks.",,ATTACHED_TO_EXISTING_EDITION,false,563aa4700a96e255696cbb0433b683b59adc0667991b4ae98bcc45ec882f2161
regional:ASIA_EMPIRICAL_NEED_INPUTS:tr-Latn-TR:105,ASIA_EMPIRICAL_NEED_INPUTS,tr-Latn-TR,edition-target:lang:tr-Latn-TR,REGIONAL_EMPIRICAL_STRATUM,registered_ABPRS_population_point_proxy,persons,,85664944,,"TurkStat ABPRS count at 31 December 2024 for the covered registered population; it excludes Syrians under temporary protection and foreigners with visa/residence stays under 90 days, so it is not a strict territorial ceiling or Turkish-speaker count.",2024,Turkiye,Latin,ASIA_030D559FCB98;ASIA_38236BAD07D7;ASIA_3BBEACC14483;ASIA_75C5B79598A8;ASIA_CC337D85314B;ASIA_A92F25B3B88F;ASIA_640ADBAAB7BD;ASIA_B6F525EF2BFB,https://veriportali.tuik.gov.tr/en/press/53783;https://veriportali.tuik.gov.tr/en/press/53783/metadata;https://doi.org/10.1007/s10579-022-09605-4;https://www.oecd.org/en/publications/pisa-2022-results-volume-i-and-ii-country-notes_ed6fbcc5-en/turkiye_d67e6c05-en.html;https://veriportali.tuik.gov.tr/Bulten/Index?dil=2&p=Hanehalk%C4%B1-Bili%C5%9Fim-Teknolojileri-%28BT%29-Kullan%C4%B1m-Ara%C5%9Ft%C4%B1rmas%C4%B1-2024-53492;https://eba.gov.tr/;https://eba.gov.tr/ozel-egitim-materyal;https://mebi.eba.gov.tr/,TurkStat ABPRS 2024 count and exclusion metadata; NLP-resource review context; OECD PISA represented cohort; TurkStat ICT age 16-74; bounded EBA/MEBI access/download conditions.,"ABPRS coverage and the rounded global speaker review are incompatible, so no interval is constructed. PISA/ICT lack language cross-tabs; platform presence does not establish reach, completeness or open rights.",,ATTACHED_TO_EXISTING_EDITION,false,d2de90da8371993fd793b522ed04bca552597dbdfa314affb18191ba04cd3b01
regional:ASIA_EMPIRICAL_NEED_INPUTS:ur-Arab-IN:106,ASIA_EMPIRICAL_NEED_INPUTS,ur-Arab-IN,edition-target:lang:ur-Arab-IN,REGIONAL_EMPIRICAL_STRATUM,raw_census_mother_tongue_return_not_script_readership,persons,50725762,50725762,50725762,Raw Urdu mother-tongue return; broader C-16 scheduled-language total is 50772631.,2011,India,spoken/written Urdu target; Perso-Arabic Nastaliq; population source does not measure script literacy,ASIA_AE7629DAC814;ASIA_C8095E9B813E;ASIA_5AD512572DA1;ASIA_F358D43B8DE2;ASIA_2D7DB5B586AA,https://censusindia.gov.in/nada/index.php/catalog/10191;https://www.censusindia.gov.in/nada/index.php/catalog/10262;https://censusindia.gov.in/nada/index.php/catalog/10262/download/13374/DDW-C17-0000.XLSX;https://asercentre.org/wp-content/uploads/2022/12/ASER_2024_Final-Report_13_2_24-1.pdf;https://epathshala.nic.in/wp-content/doc/book/btextbook/textbook.htm,C-16 raw and scheduled Urdu; C-17 Urdu row; ASER national tables; ePathshala Urdu class selector and copyright notice.,Census is old; raw and umbrella denominators differ. No exact language learning or device cross-tab. The person count is exact only for the reported mother-tongue construct and does not enumerate script literacy or tested proficiency.,,ATTACHED_TO_EXISTING_EDITION,false,1dda64e5eb70f97aa6eb11b022add85b5073a50c4596e959b19566e58c642129
regional:ASIA_EMPIRICAL_NEED_INPUTS:ur-Arab-PK:107,ASIA_EMPIRICAL_NEED_INPUTS,ur-Arab-PK,edition-target:lang:ur-Arab-PK,REGIONAL_EMPIRICAL_STRATUM,census_mother_tongue_count_detailed_demographic_universe_not_script_readership,persons,22249307,22249307,22249307,2023 Census Urdu mother-tongue count among the 240458089-person detailed-demographic table universe (four provinces plus ICT and excluding restricted-area records); not a Nastaliq literacy or national Urdu-ability count.,2023,Pakistan,spoken/written Urdu target; Perso-Arabic Nastaliq; population source does not measure script literacy,ASIA_AFF2CFE5FD3E;ASIA_C108F664359D;ASIA_3EBBF28BD445;ASIA_FCFD0EBD2874;ASIA_0F8C359A9A6A;ASIA_C088EAEF37B1;ASIA_EF1BA0A15BE2,https://www.pbs.gov.pk/sites/default/files/population/2023/tables/table_11_national.pdf;https://www.pbs.gov.pk/sites/default/files/population/2023/reports/National%20Census%20Report-2023.pdf;https://www.na.gov.pk/uploads/documents/1515056252_668.pdf;https://pie.gov.pk/SiteImage/Publication/PES-Final%20Report%2016Mb.pdf;https://aserpakistan.org/document/2024/aser_national_2023.pdf;https://documents1.worldbank.org/curated/en/099101209232420036/pdf/IDU1ca74c9b413720148e11bf511415daadb8202.pdf;https://www.pbs.gov.pk/wp-content/uploads/2020/07/HIES_Report_2024-25-Social-indicators-Reportupdated.pdf,PBS Table 11 and National Census Report scope; Constitution Article 251; PIE PES pp39/71; ASER 2023 p58; World Bank 2023 language-of-instruction report; HIES 2024-25 methodology and ICT/electricity tables.,"The mother-tongue table and full census total have different geographic/record coverage. OOS, ASER, HIES and language counts use different cohorts; none measures Nastaliq literacy or Urdu academic proficiency.",,ATTACHED_TO_EXISTING_EDITION,false,385b2a674041596926fd71f634d9d46bda1da4ca3765578eebe8ce055ef34691
regional:ASIA_EMPIRICAL_NEED_INPUTS:vi-Latn-VN:108,ASIA_EMPIRICAL_NEED_INPUTS,vi-Latn-VN,edition-target:lang:vi-Latn-VN,REGIONAL_EMPIRICAL_STRATUM,sample_based_territorial_population_point_for_official_language_context,persons,,101112656,,"Published 2024-04-01 population point estimate from the intercensal sample survey covering about 20% of enumeration areas; territorial/policy context only, not Vietnamese users/readers and not an upper confidence bound.",2024,Viet Nam,spoken/written Vietnamese; quốc-ngữ Latin orthography; competence unmeasured,ASIA_EFA14D01CC25;ASIA_1B7F7BEE3F52;ASIA_5BCEEF45CA97;ASIA_DA631D4C90DC;ASIA_E207EFEC5972;ASIA_00F0E2B2A708;ASIA_2DDC88647457;ASIA_6B97CC766A6D,https://www.gso.gov.vn/du-lieu-va-so-lieu-thong-ke/2025/01/thong-cao-bao-chi-ket-qua-dieu-tra-dan-so-va-nha-o-giua-ky-nam-2024/;https://documents1.worldbank.org/curated/en/099090524093570192/pdf/P179209-ba987cbb-9cc6-4838-a0f0-6e19ed88ad18.pdf;https://datahub.itu.int/data/?e=VNM;https://moet.gov.vn/content/vanban/Lists/VBDH/Attachments/3697/huong-dan-nv-cntt-tk-nam-hoc-2024-2025-final.pdf;https://igiaoduc.vn;https://hanhtrangso.nxbgd.vn/sach-dien-tu;https://vanban.chinhphu.vn/?docid=197310&pageid=27160;https://congbao.chinhphu.vn/detail/tai-ve?id=29267&slug=43-2019-qh14,GSO 2024 intercensal survey design and point estimate; official government Education Law 43/2019/QH14 Article 11; national learning/ICT context; bounded repository/e-textbook endpoints.,"The official point is sample-based and has no row-specific uncertainty here. It is not a Vietnamese language or quốc-ngữ literacy count; statutory role, Kinh ethnicity, learning and connectivity are separate.",,ATTACHED_TO_EXISTING_EDITION,false,e465de8b5cf14a06a66895384352f34261c7945cc0e1183b2fd7d58d6266ddac
regional:ASIA_EMPIRICAL_NEED_INPUTS:zh-Hans-CN:109,ASIA_EMPIRICAL_NEED_INPUTS,zh-Hans-CN,edition-target:lang:zh-Hans-CN,REGIONAL_EMPIRICAL_STRATUM,territorial_written_standard_exposure_ceiling,persons,,,1411778724,"2020 census national-population total for the 31 mainland provinces plus active servicemen; excludes Hong Kong, Macao and Taiwan residents and foreigners living in those provinces. It is only a maximum written-standard exposure context, not a reader or literacy count.",2020,PRC census national-population scope: 31 mainland provinces plus active servicemen,written Standard Chinese; simplified/normative Han; reader competence unmeasured,ASIA_5429F0BA6A2A;ASIA_F71781BEC351;ASIA_2E4E571033AB;ASIA_382F0CD96CBB;ASIA_0697DE5C8F30;ASIA_08CF33842BCA;ASIA_A7E49913E90A;ASIA_09DDEB343BE4;ASIA_1DF6C347E91F;ASIA_EAF11158E496;ASIA_B5B4DFBE511B,https://www.stats.gov.cn/english/PressRelease/202105/t20210510_1817190.html;https://www.moe.gov.cn/jyb_sjzl/wenzi/202108/t20210827_554992.html;https://hudong.moe.gov.cn/jyb_sjzl/sjzl_fztjgb/202607/t20260706_1442870.html;https://documents1.worldbank.org/curated/en/099062624150016136/pdf/P179209-5ef327b7-7dc8-4720-a457-a9a22a3e03c7.pdf;https://www.cnnic.net.cn/n4/2026/0304/c88-11549.html;https://basic.smartedu.cn/;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://open.umn.edu/opentextbooks/textbooks.json?language=zho;https://directory.doabooks.org/rest/search?query=dc.language:%22Chinese%22&limit=100&expand=metadata;https://www.stats.gov.cn/english/PressRelease/202105/t20210510_1817187.html;https://www.stats.gov.cn/english/PressRelease/202105/t20210510_1817193.html,NBS Communique No. 2 total and scope footnote; NBS No. 8 separately enumerated excluded resident groups; MOE normative-character rate without a compatible literate denominator; MOE enrolment; World Bank learning context; CNNIC access; Smart Education endpoint; OER definition and catalog snapshots.,"The census total has a restricted NBS national-population scope and is not a zh-Hans readership count. Putonghua ability, normative-character use, enrolment and resource availability overlap and are never added.",,ATTACHED_TO_EXISTING_EDITION,false,cc9432cb48d4234818d5979a779abe78da7bc570e4fa647f13753c483542604d
regional:ASIA_EMPIRICAL_NEED_INPUTS:zh-Hant-HK:110,ASIA_EMPIRICAL_NEED_INPUTS,zh-Hant-HK,,REGIONAL_EMPIRICAL_STRATUM,territorial_written_standard_exposure_ceiling,persons,,,7413070,2021 census population retained only as a Hong Kong territorial zh-Hant exposure ceiling; includes non-Chinese residents and is not a traditional-character reader count.,2021,Hong Kong SAR,written Standard Chinese; traditional Han (zh-Hant); reader competence unmeasured,ASIA_3194972DF84D;ASIA_46BEF8A47068,https://www.censtatd.gov.hk/en/scode600.html;https://www.censtatd.gov.hk/en/data/stat_report/product/B1120109/att/B11201092021XXXXB0100.pdf,Hong Kong Census and Statistics Department 2021 Population Census headline and Main Results.,"Territorial ceiling only; not traditional-character literacy or any spoken-language count. Taiwan, Hong Kong and Macao are kept disjoint and are not added to Mainland or Putonghua rows.",,EVIDENCE_ONLY_CONTEXT,false,6ad37bf23fd84343e49ad5459657897e0621bb74673e5f5f6ae549504a160814
regional:ASIA_EMPIRICAL_NEED_INPUTS:zh-Hant-MO:111,ASIA_EMPIRICAL_NEED_INPUTS,zh-Hant-MO,,REGIONAL_EMPIRICAL_STRATUM,territorial_written_standard_exposure_ceiling,persons,,,682070,August 2021 census total retained only as a Macao territorial zh-Hant exposure ceiling; includes non-Chinese residents and is not a traditional-character reader count.,2021,Macao SAR,written Standard Chinese; traditional Han (zh-Hant); reader competence unmeasured,ASIA_DD4A7A8EF36A,https://censos.dsec.gov.mo/LatestNews.aspx?NewsGUID=bff4521d-16ec-41b9-934c-5f5d40ef9024&lang=en-US,"Macao DSEC detailed 2021 Population Census results, total and local-population definitions.","Territorial ceiling only; not traditional-character literacy or any spoken-language count. Taiwan, Hong Kong and Macao are kept disjoint and are not added to Mainland or Putonghua rows.",,EVIDENCE_ONLY_CONTEXT,false,ac653840d3cd8adcbd6d318251b3dda9377c7d546eba954aa2d9330f575d108d
regional:ASIA_EMPIRICAL_NEED_INPUTS:zh-Hant-TW:112,ASIA_EMPIRICAL_NEED_INPUTS,zh-Hant-TW,edition-target:lang:zh-Hant-TW:written,REGIONAL_EMPIRICAL_STRATUM,territorial_written_standard_exposure_ceiling,persons,,,23561236,End-2020 registered population retained only as a Taiwan territorial zh-Hant exposure ceiling; not a traditional-character reader count.,2020,Taiwan,written Standard Chinese; traditional Han (zh-Hant); reader competence unmeasured,ASIA_BCF5CF2D5871,https://eng.stat.gov.tw/public/data/dgbas03/bs2/yearbook_eng/Yearbook2020.pdf,"Statistical Yearbook 2020, end-of-year population 23561236; Ministry of the Interior source.","Territorial ceiling only; not traditional-character literacy or any spoken-language count. Taiwan, Hong Kong and Macao are kept disjoint and are not added to Mainland or Putonghua rows.",,NEW_EDITION_EVIDENCE,false,61364ae8a5174b1e63af338fffd5643c01fd1f0bffb6b36d8bb92b5e1f60d579
regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:aii-Syrc-AM:229,OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS,aii-Syrc-AM,,REGIONAL_EMPIRICAL_STRATUM,census_mother_tongue,persons,2213,2213,2213,"2022 census mother-tongue count for the Assyrian category, as reproduced by the Council of Europe.",2022,Armenia,Syriac script; local Cyrillic/Latin transcription separately tagged,ARM_COE_2025;OER_UNESCO_2019;WCAG_22,https://rm.coe.int/armeniapr6-en/1680af6e84;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://www.w3.org/TR/WCAG22/,ARM_COE_2025: Tables 1–3 and education chapters; OER_UNESCO_2019: Definition I.1 and areas of action; WCAG_22: Conformance requirements and Success Criteria,"Exact census mother-tongue category, not script readers. Syriac, Cyrillic and Latin literacy arms are nonadditive and unmeasured.",,EVIDENCE_ONLY_CONTEXT,false,0742e41810c188516d455ecd3c3b1c64c3783934283c20558b606ce137f5adc8
regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:av-Cyrl-RU-DA:230,OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS,av-Cyrl-RU-DA,,REGIONAL_EMPIRICAL_STRATUM,unrankable_no_compatible_language_count,persons,,,,No compatible current Avar-language/script person count was verified in the authoritative source set.,,"Russian Federation, chiefly Dagestan",Avar in Dagestan Cyrillic orthography,RUS_CENSUS_2021;DAG_LANGUAGE_ED;OER_UNESCO_2019;WCAG_22,https://www.rosstat.gov.ru/vpn/2020/Tom5_Nacionalnyj_sostav_i_vladenie_yazykami?print=1;https://journals.sagepub.com/doi/10.1177/1367006920959717;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://www.w3.org/TR/WCAG22/,RUS_CENSUS_2021: nationality tables; DAG_LANGUAGE_ED: education and mobility findings; OER_UNESCO_2019: Definition I.1 and areas of action; WCAG_22: Conformance requirements and Success Criteria,"Explicit unrankable population gap; do not substitute Avar ethnicity estimates, Dagestan totals or macro Northeast Caucasian labels.",,EVIDENCE_ONLY_CONTEXT,false,5c1fa30125013331a61b6754bc64f8a9da2fa7a0582bc45bc1c5f550b11f931d
