edition_target_id,edition_key,target_kind,canonical_target_id,regional_stratum_id,language_tags,language_variety_names,scripts_orthographies,territories_communities,language_mode,exactness,effective_order_l_target,disposition,evidence_identity_count,row_sha256
edition-target:macro:IDN_NON_INDONESIAN_SPEAKER_ACCESS,macro:IDN_NON_INDONESIAN_SPEAKER_ACCESS,canonical_macro_context,macro:IDN_NON_INDONESIAN_SPEAKER_ACCESS,,,Regional and other non-Indonesian languages (aggregate),Multiple language-specific orthographies and oral modalities,Indonesia—age-5+ people reporting inability to speak Indonesian,unresolved_macro,unresolved_macro,false,CANONICAL_V2_MACRO_CONTEXT,1,b904a32597933752e06d58f50725999fc24780f52a5b51f0ee682e244e3b16f1
edition-target:macro:IDN_REGIONAL_FIRST_COMPANION,macro:IDN_REGIONAL_FIRST_COMPANION,canonical_macro_context,macro:IDN_REGIONAL_FIRST_COMPANION,,,Regional languages of Indonesia (aggregate; not one language),Multiple language-specific orthographies; many Latin,Indonesia—regional-language-first communities,unresolved_macro,unresolved_macro,false,CANONICAL_V2_MACRO_CONTEXT,1,3daacfe40b6fac35b36c11fdac94beb4a861a65c76923b0051305655cb5b722b
edition-target:macro:IDN_SIGN_LANGUAGE_ACCESS,macro:IDN_SIGN_LANGUAGE_ACCESS,canonical_macro_context,macro:IDN_SIGN_LANGUAGE_ACCESS,,,Sign languages in Indonesia (aggregate census category),Visual-manual; no single written orthography,Indonesia—sign-language-first people and deaf/hard-of-hearing learners,signed,unresolved_macro,false,CANONICAL_V2_MACRO_CONTEXT,1,e96f7006394ab3accf7e9422fde917970b7a74c3ddc0a440e7f2b8606d152aec
edition-target:macro:SEA_PH_BISAYA_MACRO_SCREEN,macro:SEA_PH_BISAYA_MACRO_SCREEN,canonical_macro_context,macro:SEA_PH_BISAYA_MACRO_SCREEN,,,Bisaya/Binisaya census macro-label,Latin; exact variety and locale unresolved,Philippines; people classified under Bisaya/Binisaya ethnicity,unresolved_macro,unresolved_macro,false,CANONICAL_V2_MACRO_CONTEXT,1,ed16ddd731b526cafd61ff30b1f7d0824852da5dd53317759be7c719ad822eef
edition-target:regional:bah-Latn-BS,bah-Latn-BS,regional_exact_edition,,bah-Latn-BS,bah-Latn-BS,Bahamian Creole,written and spoken; Latin script; exact orthographic coverage unverified,The Bahamas,written and spoken; Latin script; exact orthographic coverage unverified,exact_regional_stratum,true,NEW_UNMATCHED_EXACT_EDITION,1,472d1e55e5cd2305fd011e65286287ce71a5a074b7ee7852eb37b55c25d7fa2e
edition-target:regional:chol-northwest-Latn-MX,chol-northwest-Latn-MX,regional_exact_edition,,chol-northwest-Latn-MX,chol-northwest-Latn-MX,Chol del noroeste in Mexico,written and spoken; Latin script,Mexico; exact INALI localities,written and spoken; Latin script,exact_regional_stratum,true,NEW_UNMATCHED_EXACT_EDITION,1,998b59b31223bebffd3800f615b6204b369bddc0eb3031dc59858de4df80be47
edition-target:regional:chol-southeast-Latn-MX,chol-southeast-Latn-MX,regional_exact_edition,,chol-southeast-Latn-MX,chol-southeast-Latn-MX,Chol del sureste in Mexico,written and spoken; Latin script,Mexico; exact INALI localities,written and spoken; Latin script,exact_regional_stratum,true,NEW_UNMATCHED_EXACT_EDITION,1,7a50c13df9492851b456bb26123c812a42b15334bc96a1813e6aad5e148acb52
edition-target:regional:es-US-EL,es-US-EL,regional_exact_edition,,es-US-EL,es-US-EL,U.S. Spanish-home-language English learner education-need cohort,written and spoken; Latin script,"United States, 50 states and District of Columbia public schools",written and spoken; Latin script,exact_regional_stratum,true,NEW_UNMATCHED_EXACT_EDITION,1,eafae7969b3186dd1b3c77fbbfb19d3b8dfb8869abff7d3011fc8bb66e5a9177
edition-target:regional:eu-Latn-FR-64,eu-Latn-FR-64,regional_exact_edition,,eu-Latn-FR-64,eu-Latn-FR-64,Basque in Northern Basque Country,written and spoken; Latin script; standardized Basque plus local varieties,"Northern Basque Country, Pyrénées-Atlantiques, France",written and spoken; Latin script; standardized Basque plus local varieties,exact_regional_stratum,true,NEW_UNMATCHED_EXACT_EDITION,1,bddafaa9a6fe32aec5cb38ccd9d1626b00ee183ebef0e0d0668f89145de82bbf
edition-target:regional:fy-Latn-NL-FRY,fy-Latn-NL-FRY,regional_exact_edition,,fy-Latn-NL-FRY,fy-Latn-NL-FRY,West Frisian in Fryslân,written and spoken; Latin script,"Fryslân, Netherlands",written and spoken; Latin script,exact_regional_stratum,true,NEW_UNMATCHED_EXACT_EDITION,1,d00b8d29063855038912af655e008a81a2dc27a324a2c0861294398f78fd55c6
edition-target:regional:gnh-Latn-BR,gnh-Latn-BR,regional_exact_edition,,gnh-Latn-BR,gnh-Latn-BR,Guarani Nhandeva in Brazil,spoken and written; Latin script; exact orthography coverage unverified,Brazil,spoken and written; Latin script; exact orthography coverage unverified,exact_regional_stratum,true,NEW_UNMATCHED_EXACT_EDITION,1,0b3b1da90b5cbafa57b4c832ec8dff42a136f8a2f33b99a8a7dfd83bbfca2fef
edition-target:regional:gun-Latn-BR,gun-Latn-BR,regional_exact_edition,,gun-Latn-BR,gun-Latn-BR,Guarani Mbyá in Brazil,spoken and written; Latin script; exact orthography coverage unverified,Brazil,spoken and written; Latin script; exact orthography coverage unverified,exact_regional_stratum,true,NEW_UNMATCHED_EXACT_EDITION,1,9b51646ed573cd81e87f3d65179d6670c3fab8f4ead1a7ed9d708a4f0efe13f9
edition-target:regional:inb-Latn-CO,inb-Latn-CO,regional_exact_edition,,inb-Latn-CO,inb-Latn-CO,Inga in Colombia,written and spoken; Latin script,"Nariño, Putumayo and Caquetá, Colombia",written and spoken; Latin script,exact_regional_stratum,true,NEW_UNMATCHED_EXACT_EDITION,1,2e85500e52ac72b1de8f3e5f19c88dc1902b90a49bedcdf96b90b3d2f134cc17
edition-target:regional:inuvialuktun-Latn-CA,inuvialuktun-Latn-CA,regional_exact_edition,,inuvialuktun-Latn-CA,inuvialuktun-Latn-CA,Inuvialuktun in Canada; Statistics Canada category,spoken and written; Latin-script official resources; subvariety taxonomy differs,Canada,spoken and written; Latin-script official resources; subvariety taxonomy differs,exact_regional_stratum,true,NEW_UNMATCHED_EXACT_EDITION,1,3261ec7d5c28f140f740e2b6321abaf03db44e33411430ea2f6d1ad6a49b4f7c
edition-target:regional:jqr-Latn-PE,jqr-Latn-PE,regional_exact_edition,,jqr-Latn-PE,jqr-Latn-PE,Jaqaru in Peru,written and spoken; Latin script,"Yauyos, Lima Region, Peru",written and spoken; Latin script,exact_regional_stratum,true,NEW_UNMATCHED_EXACT_EDITION,1,7cd6c4d8ee32c4035cda62d960e7fd75a020b72bf701a6f5ad850e32c54f4d93
edition-target:regional:ko-Kore-KP,ko-Kore-KP,regional_exact_edition,,ko-Kore-KP,ko-Kore-KP,Korean in the DPRK,spoken/written North Korean standard; Chosŏn'gŭl; competence unmeasured,Democratic People's Republic of Korea,spoken/written North Korean standard; Chosŏn'gŭl; competence unmeasured,exact_regional_stratum,true,NEW_UNMATCHED_EXACT_EDITION,1,25734887e3f7a34c3b23407db90dbb1279e3abc95f14ce30e0b9d1c2e66b5d11
edition-target:regional:mart1259-Latn-MQ,mart1259-Latn-MQ,regional_exact_edition,,mart1259-Latn-MQ,mart1259-Latn-MQ,Martinican Creole,written and spoken; Latin script; exact orthographic coverage unverified,Martinique,written and spoken; Latin script; exact orthographic coverage unverified,exact_regional_stratum,true,NEW_UNMATCHED_EXACT_EDITION,1,f4636410b4c86e666cb614b7a8618ecad730bd8dce0d0e252c3c3b7ea1a609d9
edition-target:regional:nah-huasteca-hidalguense-Latn-MX,nah-huasteca-hidalguense-Latn-MX,regional_exact_edition,,nah-huasteca-hidalguense-Latn-MX,nah-huasteca-hidalguense-Latn-MX,Mexicano de la Huasteca hidalguense,written and spoken; Latin script; exact orthographic consensus/coverage unverified,Mexico; exact INALI localities for the named variant,written and spoken; Latin script; exact orthographic consensus/coverage unverified,exact_regional_stratum,true,NEW_UNMATCHED_EXACT_EDITION,1,682fddebb9a9c18c57996db30e216609df9d1189a48999c7e52bdf1c0a61dec1
edition-target:regional:nah-huasteca-potosina-Latn-MX,nah-huasteca-potosina-Latn-MX,regional_exact_edition,,nah-huasteca-potosina-Latn-MX,nah-huasteca-potosina-Latn-MX,Náhuatl de la Huasteca potosina,written and spoken; Latin script; exact orthographic consensus/coverage unverified,Mexico; exact INALI localities for the named variant,written and spoken; Latin script; exact orthographic consensus/coverage unverified,exact_regional_stratum,true,NEW_UNMATCHED_EXACT_EDITION,1,37cd378cff9c32e3ba29073c05c2243110ab63de70ed41a1873546d469c8f46b
edition-target:regional:nah-istmo-Latn-MX,nah-istmo-Latn-MX,regional_exact_edition,,nah-istmo-Latn-MX,nah-istmo-Latn-MX,Náhuatl del Istmo,written and spoken; Latin script; exact orthographic consensus/coverage unverified,Mexico; exact INALI localities for the named variant,written and spoken; Latin script; exact orthographic consensus/coverage unverified,exact_regional_stratum,true,NEW_UNMATCHED_EXACT_EDITION,1,e32509cfd4ff0c26aeefa17b6ab414b5221aa8d4230fec32767e2fd4a8893f52
edition-target:regional:nah-istmo-bajo-Latn-MX,nah-istmo-bajo-Latn-MX,regional_exact_edition,,nah-istmo-bajo-Latn-MX,nah-istmo-bajo-Latn-MX,Náhuatl del Istmo bajo,written and spoken; Latin script; exact orthographic consensus/coverage unverified,Mexico; exact INALI localities for the named variant,written and spoken; Latin script; exact orthographic consensus/coverage unverified,exact_regional_stratum,true,NEW_UNMATCHED_EXACT_EDITION,1,2c1df300b573b5883b14ff8c59db6bd146a381e8ece72e06b0f31c1e35b13d97
edition-target:regional:nah-mexicano-guerrero-Latn-MX,nah-mexicano-guerrero-Latn-MX,regional_exact_edition,,nah-mexicano-guerrero-Latn-MX,nah-mexicano-guerrero-Latn-MX,Mexicano de Guerrero,written and spoken; Latin script; exact orthographic consensus/coverage unverified,Mexico; exact INALI localities for the named variant,written and spoken; Latin script; exact orthographic consensus/coverage unverified,exact_regional_stratum,true,NEW_UNMATCHED_EXACT_EDITION,1,194ea57c0d40ae4457d43c8c039fc0d1f92bec2092bf18e289da3263ac41e6f8
edition-target:regional:nah-mexicano-oriente-central-Latn-MX,nah-mexicano-oriente-central-Latn-MX,regional_exact_edition,,nah-mexicano-oriente-central-Latn-MX,nah-mexicano-oriente-central-Latn-MX,Mexicano del oriente central,written and spoken; Latin script; exact orthographic consensus/coverage unverified,Mexico; exact INALI localities for the named variant,written and spoken; Latin script; exact orthographic consensus/coverage unverified,exact_regional_stratum,true,NEW_UNMATCHED_EXACT_EDITION,1,90aad3f56567f3f5a586493fbab8dabe3e2e128fa87b7d70c8a1ebb4da9f4073
edition-target:regional:nah-noroeste-central-Latn-MX,nah-noroeste-central-Latn-MX,regional_exact_edition,,nah-noroeste-central-Latn-MX,nah-noroeste-central-Latn-MX,Náhuatl del noroeste central,written and spoken; Latin script; exact orthographic consensus/coverage unverified,Mexico; exact INALI localities for the named variant,written and spoken; Latin script; exact orthographic consensus/coverage unverified,exact_regional_stratum,true,NEW_UNMATCHED_EXACT_EDITION,1,67522961005b981e914da09047a3adb362cdb6fa000ba8ec02cd4a2e17325db8
edition-target:regional:nah-oaxaca-Latn-MX,nah-oaxaca-Latn-MX,regional_exact_edition,,nah-oaxaca-Latn-MX,nah-oaxaca-Latn-MX,Náhuatl de Oaxaca,written and spoken; Latin script; exact orthographic consensus/coverage unverified,Mexico; exact INALI localities for the named variant,written and spoken; Latin script; exact orthographic consensus/coverage unverified,exact_regional_stratum,true,NEW_UNMATCHED_EXACT_EDITION,1,a26f6e0d05da30e71c687c0d1b9e342d9f21cc7182fc8ccfa58c0f1d031d5f66
edition-target:regional:nah-sierra-noreste-puebla-Latn-MX,nah-sierra-noreste-puebla-Latn-MX,regional_exact_edition,,nah-sierra-noreste-puebla-Latn-MX,nah-sierra-noreste-puebla-Latn-MX,Náhuatl de la Sierra noreste de Puebla,written and spoken; Latin script; exact orthographic consensus/coverage unverified,Mexico; exact INALI localities for the named variant,written and spoken; Latin script; exact orthographic consensus/coverage unverified,exact_regional_stratum,true,NEW_UNMATCHED_EXACT_EDITION,1,74fc8ea77f7b061b4a9f8075f59b1c41330f991216f2705e4cfd0ebe7c6067ac
edition-target:regional:nah-sierra-oeste-puebla-Latn-MX,nah-sierra-oeste-puebla-Latn-MX,regional_exact_edition,,nah-sierra-oeste-puebla-Latn-MX,nah-sierra-oeste-puebla-Latn-MX,Náhuatl de la Sierra oeste de Puebla,written and spoken; Latin script; exact orthographic consensus/coverage unverified,Mexico; exact INALI localities for the named variant,written and spoken; Latin script; exact orthographic consensus/coverage unverified,exact_regional_stratum,true,NEW_UNMATCHED_EXACT_EDITION,1,174444ff341bac4d4f8bae7f3df97bde203bf9660eb8b8a95ac1002ff7854499
edition-target:regional:nhd-Latn-BR,nhd-Latn-BR,regional_exact_edition,,nhd-Latn-BR,nhd-Latn-BR,Avá Guarani in Brazil,spoken and written; Latin script; exact orthography coverage unverified,Brazil,spoken and written; Latin script; exact orthography coverage unverified,exact_regional_stratum,true,NEW_UNMATCHED_EXACT_EDITION,1,2e2dee4688ce2e18254dd095a6c7012a90140056837539febae27a0c591b8bed
edition-target:regional:nhd-Latn-PY,nhd-Latn-PY,regional_exact_edition,,nhd-Latn-PY,nhd-Latn-PY,Ava Guaraní pueblo/language in Paraguay,spoken and written; Latin script; exact own-language orthographic/resource coverage unverified,Paraguay,spoken and written; Latin script; exact own-language orthographic/resource coverage unverified,exact_regional_stratum,true,NEW_UNMATCHED_EXACT_EDITION,1,0ea2b952e93743bf3a9a392086e0035837e7071beab63dd861eaa3b963bc5f9c
edition-target:regional:pdt-Latn-CA,pdt-Latn-CA,regional_exact_edition,,pdt-Latn-CA,pdt-Latn-CA,Plautdietsch in Canada,written and spoken; Latin script; orthographic variation,Canada,written and spoken; Latin script; orthographic variation,exact_regional_stratum,true,NEW_UNMATCHED_EXACT_EDITION,1,4bd246c6e9734b4aa0660003293a0b4a62ff1038a52424355d1df60c2bae00c6
edition-target:regional:rmf-Latn-FI,rmf-Latn-FI,regional_exact_edition,,rmf-Latn-FI,rmf-Latn-FI,Finnish Kalo / Kaalo Romani in Finland,written and spoken; Latin teaching orthography,Finland,written and spoken; Latin teaching orthography,exact_regional_stratum,true,NEW_UNMATCHED_EXACT_EDITION,1,d95d23ae0694f67ff7e74ead39f1c60c1948a10e96fdfd726068a32dcacc0aff
edition-target:regional:rom-arlije-Latn-AT-RS,rom-arlije-Latn-AT-RS,regional_exact_edition,,rom-arlije-Latn-AT-RS,rom-arlije-Latn-AT-RS,Arlije Romani teaching variety,written and spoken; Latin teaching orthography,Vienna/Austria migrant communities and Serbia primary settings,written and spoken; Latin teaching orthography,exact_regional_stratum,true,NEW_UNMATCHED_EXACT_EDITION,1,4613d374c547424a168e58e47a76a3356b9ab756995a6ed0981b01b284a6cf5a
edition-target:regional:rom-east-slovak-Latn-SK-CZ-AT,rom-east-slovak-Latn-SK-CZ-AT,regional_exact_edition,,rom-east-slovak-Latn-SK-CZ-AT,rom-east-slovak-Latn-SK-CZ-AT,East Slovak Romani teaching variety,written and spoken; Latin teaching orthography,"Slovakia, Czechia and migrant communities in Austria",written and spoken; Latin teaching orthography,exact_regional_stratum,true,NEW_UNMATCHED_EXACT_EDITION,1,2d09ca28b543a765ebad1f2fade98ebbda8cdb6c148f876ac303c2defd4b44cc
edition-target:regional:rom-gurbet-cs-Latn-RS,rom-gurbet-cs-Latn-RS,regional_exact_edition,,rom-gurbet-cs-Latn-RS,rom-gurbet-cs-Latn-RS,"Gurbet Romani, Central Serbia teaching variety",written and spoken; Latin teaching orthography,Central Serbia,written and spoken; Latin teaching orthography,exact_regional_stratum,true,NEW_UNMATCHED_EXACT_EDITION,1,bae0ceb755abd2c12b041ca9ddc495587c69da92c12dba8d1f020bf2d937e027
edition-target:regional:rom-gurbet-vo-Latn-RS,rom-gurbet-vo-Latn-RS,regional_exact_edition,,rom-gurbet-vo-Latn-RS,rom-gurbet-vo-Latn-RS,"Gurbet Romani, Vojvodina teaching variety",written and spoken; Latin teaching orthography,"Vojvodina, Serbia",written and spoken; Latin teaching orthography,exact_regional_stratum,true,NEW_UNMATCHED_EXACT_EDITION,1,d0da4a6ace52da1b519086b5da220adb096847035196144861f6b3b6a04738cc
edition-target:regional:rom-kalderas-Latn-AT,rom-kalderas-Latn-AT,regional_exact_edition,,rom-kalderas-Latn-AT,rom-kalderas-Latn-AT,Kalderaš Romani teaching variety,written and spoken; Latin teaching orthography,Austria,written and spoken; Latin teaching orthography,exact_regional_stratum,true,NEW_UNMATCHED_EXACT_EDITION,1,a93214f1b7e939d7158f63c184d58e64a9bc2eb76b2e82150f6b4f48b54a3729
edition-target:regional:rom-lovara-Latn-AT-CZ,rom-lovara-Latn-AT-CZ,regional_exact_edition,,rom-lovara-Latn-AT-CZ,rom-lovara-Latn-AT-CZ,Lovara / Lovari Romani teaching variety,written and spoken; Latin teaching orthography,Austria and Czechia,written and spoken; Latin teaching orthography,exact_regional_stratum,true,NEW_UNMATCHED_EXACT_EDITION,1,11d6ea7782645060e3018b128920985da76760e40f5cb0c3f8ce98eeed2f492b
edition-target:regional:ru-Cyrl-EE,ru-Cyrl-EE,regional_exact_edition,,ru-Cyrl-EE,ru-Cyrl-EE,Russian mother-tongue population in Estonia,written and spoken; Cyrillic script,Estonia,written and spoken; Cyrillic script,exact_regional_stratum,true,NEW_UNMATCHED_EXACT_EDITION,1,5daef678045cf431978ada08aa55e5b2031ea5f6432379ae1e68aa3ae1fca77f
edition-target:regional:stq-Latn-DE-NI,stq-Latn-DE-NI,regional_exact_edition,,stq-Latn-DE-NI,stq-Latn-DE-NI,Sater Frisian in Saterland,written and spoken; Latin script,"Saterland, Lower Saxony, Germany",written and spoken; Latin script,exact_regional_stratum,true,NEW_UNMATCHED_EXACT_EDITION,1,f41627cd90cf5a1df2cdb22263d8243d1ab6a11c8f803db5842e4fcb7ae6ca56
edition-target:regional:svc-Latn-VC,svc-Latn-VC,regional_exact_edition,,svc-Latn-VC,svc-Latn-VC,Vincentian Creole,written and spoken; Latin script; exact orthographic coverage unverified,Saint Vincent and the Grenadines,written and spoken; Latin script; exact orthographic coverage unverified,exact_regional_stratum,true,NEW_UNMATCHED_EXACT_EDITION,1,19ce14ce572eee62226db7fc2d5617777fd54ca25424f55c1a7e0959e32774df
edition-target:regional:tseltal-east-Latn-MX,tseltal-east-Latn-MX,regional_exact_edition,,tseltal-east-Latn-MX,tseltal-east-Latn-MX,Tseltal del oriente in Mexico,written and spoken; Latin script,Mexico; exact INALI localities,written and spoken; Latin script,exact_regional_stratum,true,NEW_UNMATCHED_EXACT_EDITION,1,b9b42c73e573e60de2dc683077417e604f3bac3c8e9b3f4cad48fe0de9870e39
edition-target:regional:tseltal-north-Latn-MX,tseltal-north-Latn-MX,regional_exact_edition,,tseltal-north-Latn-MX,tseltal-north-Latn-MX,Tseltal del norte in Mexico,written and spoken; Latin script,Mexico; exact INALI localities,written and spoken; Latin script,exact_regional_stratum,true,NEW_UNMATCHED_EXACT_EDITION,1,034c1a3fb1986564f210fa74714fdd697eab75b4f923ce40511f1a435f622765
edition-target:regional:tsotsil-centre-Latn-MX,tsotsil-centre-Latn-MX,regional_exact_edition,,tsotsil-centre-Latn-MX,tsotsil-centre-Latn-MX,Tsotsil del centro in Mexico,written and spoken; Latin script,Mexico; exact INALI localities,written and spoken; Latin script,exact_regional_stratum,true,NEW_UNMATCHED_EXACT_EDITION,1,2789d62d5c24dc0719a5a76cfb01cc0215778a70f4f652029d5360c23a94a0fa
edition-target:regional:tsotsil-north-high-Latn-MX,tsotsil-north-high-Latn-MX,regional_exact_edition,,tsotsil-north-high-Latn-MX,tsotsil-north-high-Latn-MX,Tsotsil del norte alto in Mexico,written and spoken; Latin script,Mexico; exact INALI localities,written and spoken; Latin script,exact_regional_stratum,true,NEW_UNMATCHED_EXACT_EDITION,1,4a97b2414bac41ab4fb1e4760beaa9b2d20a314432dd0eedc5508299f23d3aa3
edition-target:regional:tsotsil-northwest-Latn-MX,tsotsil-northwest-Latn-MX,regional_exact_edition,,tsotsil-northwest-Latn-MX,tsotsil-northwest-Latn-MX,Tsotsil del noroeste in Mexico,written and spoken; Latin script,Mexico; exact INALI localities,written and spoken; Latin script,exact_regional_stratum,true,NEW_UNMATCHED_EXACT_EDITION,1,73d1b1c1d6ca48b961269e9bdb17933d6493878277fe2d9cf890abed666d7ac3
edition-target:regional:uk-Cyrl-EU-TEMP,uk-Cyrl-EU-TEMP,regional_exact_edition,,uk-Cyrl-EU-TEMP,uk-Cyrl-EU-TEMP,Ukrainian-language/curriculum continuity cohort among displaced learners from Ukraine (language not enumerated),"Ukrainian Cyrillic; online, dual-enrolment and host-school modes",European Union host systems,"Ukrainian Cyrillic; online, dual-enrolment and host-school modes",exact_regional_stratum,true,NEW_UNMATCHED_EXACT_EDITION,1,ded7270bfc49161e8cc0db8ad6d13fe14ef5ab1b38913765824d5217b91fdada
