authorization_id,source_lane,source_record_id,evidence_identity_id,edition_target_id,canonical_language_target_id,regional_stratum_id,authorization_status,authorization_tier,authorization_reason,population_low_persons,population_base_persons,population_high_persons,population_definition,source_ids,source_urls,score_row_present,score_order_lane,score_primary_order_eligible,score_population_atom_id,score_selected_source_record_id,score_authorization_ids,binding_outcome,row_sha256
auth:regional:ASIA_EMPIRICAL_NEED_INPUTS:tg-Cyrl-TJ,ASIA_EMPIRICAL_NEED_INPUTS,tg-Cyrl-TJ,regional:ASIA_EMPIRICAL_NEED_INPUTS:tg-Cyrl-TJ,edition-target:lang:tg-Cyrl-TJ,,tg-Cyrl-TJ,EXCLUDE,none,regional class territorial_official_language_exposure_ceiling is not an explicitly typed person count,,,9657005,Official 2020 resident census total retained only as maximum territorial exposure; not a direct Tajik-language or Cyrillic-literacy count.,ASIA_BA31B00190AB;ASIA_35529349528F;ASIA_9C5DB114AD18;ASIA_60ED01594AAD;ASIA_3158EA1C9CC5;ASIA_0F8F5E4A8FE2;ASIA_42E1E291D783;ASIA_7DFBD29BE1C9;ASIA_4FDF1E08A398;ASIA_14BDD54EEEDC;ASIA_AC00F32BA8B1,https://www.stat.tj/en/population-and-housing-census/?lang=tj;https://docstore.ohchr.org/SelfServices/FilesHandler.ashx?enc=ci8WUzhCwwCZnuZKXtC9oVa1Jd%2FF6qLRjM0BbDjNYJc40UWEiZGkXT8w5Xu9easgQwqccWbs7oU2r4GpqH6Obw%3D%3D;https://www.unicef.org/tajikistan/media/9231/file/Tajikistan_SitAn_2025_ENG.pdf.pdf;https://www.unicef.org/tajikistan/reports/achieving-universal-connectivity-education-sector-republic-tajikistan;https://www.unicef.org/tajikistan/press-releases/24-cent-tajikistans-school-age-children-have-no-internet-access-home-new-unicef-itu;https://www.unicef.org/documents/expanding-digital-learning-opportunities-and-connectivity-all-learners-tajikistan;https://www.unicef.org/tajikistan/stories/learning-future;https://www.stat.tj/wp-content/uploads/2024/05/tablicza-1.-chislennost-postoyannogo-naseleniya-po-oblastyam-rajonam-gorodskim-poseleniyam-rajonnym-czentram-i-selskim-naselennym-punktam-s-chis.pdf;https://www.stat.tj/wp-content/uploads/2024/05/metodologicheskie-poyasneniya-2.pdf;https://pdf.usaid.gov/pdf_docs/PA00Z5ST.pdf;https://www.unicef.org/tajikistan/media/7371/file/Achieving%20Universal%20Connectivity%202024_en%20final-compressed.pdf.pdf,true,unranked_context,false,world:unresolved-territory,,,EXCLUDED_WITH_EXPLICIT_REASON,C900467B07BD4D2E7A992C9D48C036CC298D2ABB81EF2BA471C24C8F3E49EDB8
auth:regional:ASIA_EMPIRICAL_NEED_INPUTS:th-Thai-TH,ASIA_EMPIRICAL_NEED_INPUTS,th-Thai-TH,regional:ASIA_EMPIRICAL_NEED_INPUTS:th-Thai-TH,edition-target:lang:th-Thai-TH,,th-Thai-TH,ADMIT,A_REGIONAL_EXACT_TYPED_PERSON,exact regional authority target + typed person measure + source-resolved evidence,64080191,64080191,64080191,"2010 census population classified as using only Thai at home (59,866,190) or Thai and another language at home (4,214,001); the two published categories sum to 64,080,191.",ASIA_FD2E31624975;ASIA_60398CDE3EB5;ASIA_8D763B87EDD7;ASIA_E3C9435B44D2;ASIA_AF3F2061095E;ASIA_99790366BF51;ASIA_DC40538A57DA;ASIA_A943DE148B29;ASIA_AE4FF98E9CFE;ASIA_THA_NSO_CENSUS_2010_LANG,https://www.nso.go.th/public/e-book/Bulletin-of-Statistics/bulletin-4-68/32/;https://www.unicef.org/thailand/press-releases/mother-tongue-based-education-provides-ethnic-children-fair-chance-learn;https://www.unicef.org/thailand/media/1282/file/Bridge%20to%20a%20Brighter%20Tomorrow%20%28Full%20Report%29.pdf;https://datahub.itu.int/data/?e=THA;https://dltv.ac.th/;https://www.dltv.ac.th/downloads;https://dltv.ac.th/content/content-detail/11090/1001;https://www.nso.go.th/public/e-book/Statistical-Yearbook/SYB-2025/77/;https://academic.obec.go.th/download/obec_book_teacher/basic_education_core_curriculum/051-01-1_Laksut%20Kaen%20Klang%20Kansueksa%20Khanphuenthan%20_2551_eng.pdf;https://catalogapi.nso.go.th/api/doc/department/D10/SD10_04/SD10_04_165_2.pdf,true,person_need,true,th-Thai-TH,th-Thai-TH,auth:regional:ASIA_EMPIRICAL_NEED_INPUTS:th-Thai-TH,ADMITTED_AND_SELECTED_FOR_SCORE,FA4CAFF7CECA263F1F47179B3EB406DEE1094A2A30A7617406E6E943C69E1B0C
auth:regional:ASIA_EMPIRICAL_NEED_INPUTS:tr-Latn-TR,ASIA_EMPIRICAL_NEED_INPUTS,tr-Latn-TR,regional:ASIA_EMPIRICAL_NEED_INPUTS:tr-Latn-TR,edition-target:lang:tr-Latn-TR,,tr-Latn-TR,EXCLUDE,none,regional class registered_ABPRS_population_point_proxy is not an explicitly typed person count,,85664944,,"TurkStat ABPRS count at 31 December 2024 for the covered registered population; it excludes Syrians under temporary protection and foreigners with visa/residence stays under 90 days, so it is not a strict territorial ceiling or Turkish-speaker count.",ASIA_030D559FCB98;ASIA_38236BAD07D7;ASIA_3BBEACC14483;ASIA_75C5B79598A8;ASIA_CC337D85314B;ASIA_A92F25B3B88F;ASIA_640ADBAAB7BD;ASIA_B6F525EF2BFB,https://veriportali.tuik.gov.tr/en/press/53783;https://veriportali.tuik.gov.tr/en/press/53783/metadata;https://doi.org/10.1007/s10579-022-09605-4;https://www.oecd.org/en/publications/pisa-2022-results-volume-i-and-ii-country-notes_ed6fbcc5-en/turkiye_d67e6c05-en.html;https://veriportali.tuik.gov.tr/Bulten/Index?dil=2&p=Hanehalk%C4%B1-Bili%C5%9Fim-Teknolojileri-%28BT%29-Kullan%C4%B1m-Ara%C5%9Ft%C4%B1rmas%C4%B1-2024-53492;https://eba.gov.tr/;https://eba.gov.tr/ozel-egitim-materyal;https://mebi.eba.gov.tr/,true,unranked_context,false,territory:TUR,,,EXCLUDED_WITH_EXPLICIT_REASON,27F0E391B555EB07F2B378645E4AE134BD92639534E3BFB7B4628B8152F3D47F
auth:regional:ASIA_EMPIRICAL_NEED_INPUTS:ur-Arab-IN,ASIA_EMPIRICAL_NEED_INPUTS,ur-Arab-IN,regional:ASIA_EMPIRICAL_NEED_INPUTS:ur-Arab-IN,edition-target:lang:ur-Arab-IN,,ur-Arab-IN,EXCLUDE,none,"regional definition/class contains incompatible proxy, ceiling, or script-mismatch marker",50725762,50725762,50725762,Raw Urdu mother-tongue return; broader C-16 scheduled-language total is 50772631.,ASIA_AE7629DAC814;ASIA_C8095E9B813E;ASIA_5AD512572DA1;ASIA_F358D43B8DE2;ASIA_2D7DB5B586AA,https://censusindia.gov.in/nada/index.php/catalog/10191;https://www.censusindia.gov.in/nada/index.php/catalog/10262;https://censusindia.gov.in/nada/index.php/catalog/10262/download/13374/DDW-C17-0000.XLSX;https://asercentre.org/wp-content/uploads/2022/12/ASER_2024_Final-Report_13_2_24-1.pdf;https://epathshala.nic.in/wp-content/doc/book/btextbook/textbook.htm,true,person_need,true,auth:canonical:canonical:pop:738f89ca064484dc7f7dce70,pop:738f89ca064484dc7f7dce70,auth:canonical:canonical:pop:738f89ca064484dc7f7dce70;auth:canonical:llps:LLPS-UR-IN-L1-2011,EXCLUDED_WITH_EXPLICIT_REASON,F5C463651D5BDE995D04AFF71DF3F04649B3B9E735EF07ACCF5F6FDAE7D41888
auth:regional:ASIA_EMPIRICAL_NEED_INPUTS:ur-Arab-PK,ASIA_EMPIRICAL_NEED_INPUTS,ur-Arab-PK,regional:ASIA_EMPIRICAL_NEED_INPUTS:ur-Arab-PK,edition-target:lang:ur-Arab-PK,,ur-Arab-PK,EXCLUDE,none,"regional definition/class contains incompatible proxy, ceiling, or script-mismatch marker",22249307,22249307,22249307,2023 Census Urdu mother-tongue count among the 240458089-person detailed-demographic table universe (four provinces plus ICT and excluding restricted-area records); not a Nastaliq literacy or national Urdu-ability count.,ASIA_AFF2CFE5FD3E;ASIA_C108F664359D;ASIA_3EBBF28BD445;ASIA_FCFD0EBD2874;ASIA_0F8C359A9A6A;ASIA_C088EAEF37B1;ASIA_EF1BA0A15BE2,https://www.pbs.gov.pk/sites/default/files/population/2023/tables/table_11_national.pdf;https://www.pbs.gov.pk/sites/default/files/population/2023/reports/National%20Census%20Report-2023.pdf;https://www.na.gov.pk/uploads/documents/1515056252_668.pdf;https://pie.gov.pk/SiteImage/Publication/PES-Final%20Report%2016Mb.pdf;https://aserpakistan.org/document/2024/aser_national_2023.pdf;https://documents1.worldbank.org/curated/en/099101209232420036/pdf/IDU1ca74c9b413720148e11bf511415daadb8202.pdf;https://www.pbs.gov.pk/wp-content/uploads/2020/07/HIES_Report_2024-25-Social-indicators-Reportupdated.pdf,true,person_need,true,auth:canonical:canonical:pop:29bbd4ea4d0add8fe3f4306e,pop:29bbd4ea4d0add8fe3f4306e,auth:canonical:canonical:pop:29bbd4ea4d0add8fe3f4306e;auth:canonical:llps:LLPS-UR-PK-L1-2023,EXCLUDED_WITH_EXPLICIT_REASON,952E206994977F8163A69451449E78E3F112B8973B61B4C545FA0E2AA0EB82A2
auth:regional:ASIA_EMPIRICAL_NEED_INPUTS:vi-Latn-VN,ASIA_EMPIRICAL_NEED_INPUTS,vi-Latn-VN,regional:ASIA_EMPIRICAL_NEED_INPUTS:vi-Latn-VN,edition-target:lang:vi-Latn-VN,,vi-Latn-VN,EXCLUDE,none,regional class sample_based_territorial_population_point_for_official_language_context is not an explicitly typed person count,,101112656,,"Published 2024-04-01 population point estimate from the intercensal sample survey covering about 20% of enumeration areas; territorial/policy context only, not Vietnamese users/readers and not an upper confidence bound.",ASIA_EFA14D01CC25;ASIA_1B7F7BEE3F52;ASIA_5BCEEF45CA97;ASIA_DA631D4C90DC;ASIA_E207EFEC5972;ASIA_00F0E2B2A708;ASIA_2DDC88647457;ASIA_6B97CC766A6D,https://www.gso.gov.vn/du-lieu-va-so-lieu-thong-ke/2025/01/thong-cao-bao-chi-ket-qua-dieu-tra-dan-so-va-nha-o-giua-ky-nam-2024/;https://documents1.worldbank.org/curated/en/099090524093570192/pdf/P179209-ba987cbb-9cc6-4838-a0f0-6e19ed88ad18.pdf;https://datahub.itu.int/data/?e=VNM;https://moet.gov.vn/content/vanban/Lists/VBDH/Attachments/3697/huong-dan-nv-cntt-tk-nam-hoc-2024-2025-final.pdf;https://igiaoduc.vn;https://hanhtrangso.nxbgd.vn/sach-dien-tu;https://vanban.chinhphu.vn/?docid=197310&pageid=27160;https://congbao.chinhphu.vn/detail/tai-ve?id=29267&slug=43-2019-qh14,true,unranked_context,false,territory:VNM,,,EXCLUDED_WITH_EXPLICIT_REASON,896D3BBEBC6E436039D7B8F1DC64628593F7293706ABD8C0694CA185E1821FEE
auth:regional:ASIA_EMPIRICAL_NEED_INPUTS:zh-Hans-CN,ASIA_EMPIRICAL_NEED_INPUTS,zh-Hans-CN,regional:ASIA_EMPIRICAL_NEED_INPUTS:zh-Hans-CN,edition-target:lang:zh-Hans-CN,,zh-Hans-CN,EXCLUDE,none,regional class territorial_written_standard_exposure_ceiling is not an explicitly typed person count,,,1411778724,"2020 census national-population total for the 31 mainland provinces plus active servicemen; excludes Hong Kong, Macao and Taiwan residents and foreigners living in those provinces. It is only a maximum written-standard exposure context, not a reader or literacy count.",ASIA_5429F0BA6A2A;ASIA_F71781BEC351;ASIA_2E4E571033AB;ASIA_382F0CD96CBB;ASIA_0697DE5C8F30;ASIA_08CF33842BCA;ASIA_A7E49913E90A;ASIA_09DDEB343BE4;ASIA_1DF6C347E91F;ASIA_EAF11158E496;ASIA_B5B4DFBE511B,https://www.stats.gov.cn/english/PressRelease/202105/t20210510_1817190.html;https://www.moe.gov.cn/jyb_sjzl/wenzi/202108/t20210827_554992.html;https://hudong.moe.gov.cn/jyb_sjzl/sjzl_fztjgb/202607/t20260706_1442870.html;https://documents1.worldbank.org/curated/en/099062624150016136/pdf/P179209-5ef327b7-7dc8-4720-a457-a9a22a3e03c7.pdf;https://www.cnnic.net.cn/n4/2026/0304/c88-11549.html;https://basic.smartedu.cn/;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://open.umn.edu/opentextbooks/textbooks.json?language=zho;https://directory.doabooks.org/rest/search?query=dc.language:%22Chinese%22&limit=100&expand=metadata;https://www.stats.gov.cn/english/PressRelease/202105/t20210510_1817187.html;https://www.stats.gov.cn/english/PressRelease/202105/t20210510_1817193.html,true,unranked_context,false,territory:CHN,,,EXCLUDED_WITH_EXPLICIT_REASON,A1BD67AC976ED3893F1E1D28642F1240D4C4235AACA4321E48168D5F4721CFB8
auth:regional:ASIA_EMPIRICAL_NEED_INPUTS:zh-Hant-HK,ASIA_EMPIRICAL_NEED_INPUTS,zh-Hant-HK,regional:ASIA_EMPIRICAL_NEED_INPUTS:zh-Hant-HK,,,zh-Hant-HK,EXCLUDE,none,no exact authority target binding,,,7413070,2021 census population retained only as a Hong Kong territorial zh-Hant exposure ceiling; includes non-Chinese residents and is not a traditional-character reader count.,ASIA_3194972DF84D;ASIA_46BEF8A47068,https://www.censtatd.gov.hk/en/scode600.html;https://www.censtatd.gov.hk/en/data/stat_report/product/B1120109/att/B11201092021XXXXB0100.pdf,false,,,,,,EXCLUDED_WITH_EXPLICIT_REASON,8120E7619654458D8757805B74185071DA79E7DC25E03FA0D3CFD1E8B55AF18E
auth:regional:ASIA_EMPIRICAL_NEED_INPUTS:zh-Hant-MO,ASIA_EMPIRICAL_NEED_INPUTS,zh-Hant-MO,regional:ASIA_EMPIRICAL_NEED_INPUTS:zh-Hant-MO,,,zh-Hant-MO,EXCLUDE,none,no exact authority target binding,,,682070,August 2021 census total retained only as a Macao territorial zh-Hant exposure ceiling; includes non-Chinese residents and is not a traditional-character reader count.,ASIA_DD4A7A8EF36A,https://censos.dsec.gov.mo/LatestNews.aspx?NewsGUID=bff4521d-16ec-41b9-934c-5f5d40ef9024&lang=en-US,false,,,,,,EXCLUDED_WITH_EXPLICIT_REASON,B615EB7785EB4A2184A9C0522122BDFF9EFD24E240D092788D8752919C36DF68
auth:regional:ASIA_EMPIRICAL_NEED_INPUTS:zh-Hant-TW,ASIA_EMPIRICAL_NEED_INPUTS,zh-Hant-TW,regional:ASIA_EMPIRICAL_NEED_INPUTS:zh-Hant-TW,edition-target:lang:zh-Hant-TW:written,,zh-Hant-TW,EXCLUDE,none,regional class territorial_written_standard_exposure_ceiling is not an explicitly typed person count,,,23561236,End-2020 registered population retained only as a Taiwan territorial zh-Hant exposure ceiling; not a traditional-character reader count.,ASIA_BCF5CF2D5871,https://eng.stat.gov.tw/public/data/dgbas03/bs2/yearbook_eng/Yearbook2020.pdf,true,unranked_context,false,world:unresolved-territory,,,EXCLUDED_WITH_EXPLICIT_REASON,FBDEDCDB1D3BC386E38FE2E6844E8872DE4CBC28FF97D4B63138816E79676769
auth:regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:aii-Syrc-AM,OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS,aii-Syrc-AM,regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:aii-Syrc-AM,,,aii-Syrc-AM,EXCLUDE,none,no exact authority target binding,2213,2213,2213,"2022 census mother-tongue count for the Assyrian category, as reproduced by the Council of Europe.",ARM_COE_2025;OER_UNESCO_2019;WCAG_22,https://rm.coe.int/armeniapr6-en/1680af6e84;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://www.w3.org/TR/WCAG22/,false,,,,,,EXCLUDED_WITH_EXPLICIT_REASON,F4C0C2982ED3C9229A38F981B31C90B3CFE418791E7DABE47ACC073BD0C23660
auth:regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:av-Cyrl-RU-DA,OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS,av-Cyrl-RU-DA,regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:av-Cyrl-RU-DA,,,av-Cyrl-RU-DA,EXCLUDE,none,no exact authority target binding,,,,No compatible current Avar-language/script person count was verified in the authoritative source set.,RUS_CENSUS_2021;DAG_LANGUAGE_ED;OER_UNESCO_2019;WCAG_22,https://www.rosstat.gov.ru/vpn/2020/Tom5_Nacionalnyj_sostav_i_vladenie_yazykami?print=1;https://journals.sagepub.com/doi/10.1177/1367006920959717;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://www.w3.org/TR/WCAG22/,false,,,,,,EXCLUDED_WITH_EXPLICIT_REASON,4070CDD5526AF0D96FEFD415AF4ED904EA82335A3EB5F0E15CCF1F20B601D853
auth:regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:az-Latn-AZ,OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS,az-Latn-AZ,regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:az-Latn-AZ,edition-target:lang:az-Latn-AZ,,az-Latn-AZ,EXCLUDE,none,regional class census_ethnicity_proxy is not an explicitly typed person count,9436123,9436123,9436123,"2019 census Azerbaijani ethnic-category count, retained explicitly as a proxy rather than a language or script-literacy count.",AZE_YEARBOOK_2024;AZE_WB_LP_2024;OER_UNESCO_2019;WCAG_22,https://www.stat.gov.az/menu/6/statistical_yearbooks/source/stat-yearbook_2024.pdf;https://documents1.worldbank.org/curated/en/099090524095540091/pdf/P17920914d547808f19c6911e867c418233.pdf;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://www.w3.org/TR/WCAG22/,true,unranked_context,false,world:unresolved-territory,,,EXCLUDED_WITH_EXPLICIT_REASON,4E4FB8D95B165592E8FA707F20CF3B9BF1C7CE3E2013B3ED5AC2F43E54FA6BDB
auth:regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:az-Latn-GE,OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS,az-Latn-GE,regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:az-Latn-GE,,,az-Latn-GE,EXCLUDE,none,no exact authority target binding,265534,265534,265534,2024 census count reporting Azerbaijani as mother tongue.,GEO_CENSUS_2024;GEO_OECD_ED;GEO_UNICEF_SITAN_2025;OER_UNESCO_2019;WCAG_22,https://www.geostat.ge/media/80541/Main-Results-of-the-2024-Population-and-Agricultural-Census.pdf;https://www.oecd.org/en/publications/oecd-reviews-of-evaluation-and-assessment-in-education-georgia_94dc370e-en/full-report/the-education-system-in-georgia_d22c5e97.html;https://www.unicef.org/georgia/media/9886/file/UNICEF_CHILDREN%20AND%20ADOLESCENT%20RIGHTS%20IN%20GEORGIA_2025-ENG.pdf.pdf;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://www.w3.org/TR/WCAG22/,false,,,,,,EXCLUDED_WITH_EXPLICIT_REASON,9778BE0A73D27600A1332E1710EE278CE341C8F630D7291AEF5D9243815E2863
auth:regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:bcc-Arab-001,OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS,bcc-Arab-001,regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:bcc-Arab-001,,,bcc-Arab-001,EXCLUDE,none,no exact authority target binding,3400000,3400000,3400000,"Peer-reviewed branch-specific estimate reported as 3,400,000 people.",BALOCHI_BRANCHES;BALOCHI_UPPSALA;OER_UNESCO_2019;WCAG_22,https://sujo.usindh.edu.pk/plugins/generic/pdfJsViewer/pdf.js/web/viewer.html?file=https%3A%2F%2Fsujo.usindh.edu.pk%2Findex.php%2FUSJICT%2Farticle%2Fdownload%2F4452%2F3064%2F8358;https://www.uu.se/en/department/linguistics-and-philology/research/proj/the-balochi-language;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://www.w3.org/TR/WCAG22/,false,,,,,,EXCLUDED_WITH_EXPLICIT_REASON,5FD32C7B9E7A7A9EA068F48646D30F3DC380C36BA7BBFBBE87FF156DD325C1E8
auth:regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:bfn-Latn-TL,OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS,bfn-Latn-TL,regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:bfn-Latn-TL,edition-target:lang:bfn-Latn-TL,,bfn-Latn-TL,ADMIT,A_REGIONAL_EXACT_TYPED_PERSON,exact regional authority target + typed person measure + source-resolved evidence,64686,64686,64686,2015 census first/mother-tongue count for Bunak.,TLS_CENSUS_2015;TLS_CENSUS_REPRO;TLS_UNESCO_UNICEF_MLE;TLS_UNICEF_SDG;OER_UNESCO_2019;WCAG_22,https://www.unicef.org/timorleste/reports/timor-leste-population-and-housing-census-2015;https://pmc.ncbi.nlm.nih.gov/articles/PMC9411783/;https://www.unesco.org/en/articles/unesco-and-unicef-strengthening-multilingual-education-sustainable-future-timor-leste;https://data.unicef.org/sdgs/country/tls/;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://www.w3.org/TR/WCAG22/,true,person_need,true,auth:canonical:canonical:pop:b133abe0a852d079e781a91f,pop:b133abe0a852d079e781a91f,auth:canonical:canonical:pop:b133abe0a852d079e781a91f;auth:regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:bfn-Latn-TL,ADMITTED_AND_SELECTED_FOR_SCORE,F908BC8BFAC141401A871A57C03232A309E129CA366074D5AF59470930F1C3F2
auth:regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:bgn-Arab-001,OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS,bgn-Arab-001,regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:bgn-Arab-001,,,bgn-Arab-001,EXCLUDE,none,no exact authority target binding,1800000,1800000,1800000,"Peer-reviewed branch-specific estimate reported as 1,800,000 people.",BALOCHI_BRANCHES;BALOCHI_UPPSALA;OER_UNESCO_2019;WCAG_22,https://sujo.usindh.edu.pk/plugins/generic/pdfJsViewer/pdf.js/web/viewer.html?file=https%3A%2F%2Fsujo.usindh.edu.pk%2Findex.php%2FUSJICT%2Farticle%2Fdownload%2F4452%2F3064%2F8358;https://www.uu.se/en/department/linguistics-and-philology/research/proj/the-balochi-language;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://www.w3.org/TR/WCAG22/,false,,,,,,EXCLUDED_WITH_EXPLICIT_REASON,0342EA1F8DBE4EFD6B6972FC936DD7714869AF05F32903833759DAE449789E4C
auth:regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:bgp-Arab-PK-IN,OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS,bgp-Arab-PK-IN,regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:bgp-Arab-PK-IN,,,bgp-Arab-PK-IN,EXCLUDE,none,no exact authority target binding,5000000,5000000,5000000,"Peer-reviewed branch-specific estimate reported as 5,000,000 people.",BALOCHI_BRANCHES;BALOCHI_UPPSALA;OER_UNESCO_2019;WCAG_22,https://sujo.usindh.edu.pk/plugins/generic/pdfJsViewer/pdf.js/web/viewer.html?file=https%3A%2F%2Fsujo.usindh.edu.pk%2Findex.php%2FUSJICT%2Farticle%2Fdownload%2F4452%2F3064%2F8358;https://www.uu.se/en/department/linguistics-and-philology/research/proj/the-balochi-language;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://www.w3.org/TR/WCAG22/,false,,,,,,EXCLUDED_WITH_EXPLICIT_REASON,9443514FFFA7DA15B65A442267EEBAB121E3FA1790FE2FD89700D98E01E18EFF
auth:regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:bi-Latn-VU,OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS,bi-Latn-VU,regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:bi-Latn-VU,edition-target:lang:bi-Latn-VU,,bi-Latn-VU,EXCLUDE,none,regional class territorial_exposure_ceiling is not an explicitly typed person count,,,300019,2020 resident population retained only as a maximum exposure ceiling because the cited census report does not provide a compatible all-ages Bislama-speaker count.,VUT_CENSUS_2020;VUT_CENSUS_ANALYTICAL;VUT_LANGUAGE_POLICY;OER_UNESCO_2019;WCAG_22,https://vnso.gov.vu/sites/default/files/2020NPHC_Volume_1.pdf;https://vnso.gov.vu/sites/default/files/2020_Vanuatu_National_Population_and_Housing_Census_-_Analytical_report_Volume_2.pdf;https://education.gov.vu/docs/policies/Vanuatu%20National%20Language%20Policy%20%28English%29_2012.pdf;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://www.w3.org/TR/WCAG22/,true,unranked_context,false,world:unresolved-territory,,,EXCLUDED_WITH_EXPLICIT_REASON,75981C05940718A6CC743DC8BA75A9633F3744820BB3C3C57283C9F73D2F7F16
auth:regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:bkx-Latn-TL,OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS,bkx-Latn-TL,regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:bkx-Latn-TL,,,bkx-Latn-TL,EXCLUDE,none,no exact authority target binding,69190,69190,69190,2015 census first/mother-tongue count for Baikeno.,TLS_CENSUS_2015;TLS_CENSUS_REPRO;TLS_UNESCO_UNICEF_MLE;TLS_UNICEF_SDG;OER_UNESCO_2019;WCAG_22,https://www.unicef.org/timorleste/reports/timor-leste-population-and-housing-census-2015;https://pmc.ncbi.nlm.nih.gov/articles/PMC9411783/;https://www.unesco.org/en/articles/unesco-and-unicef-strengthening-multilingual-education-sustainable-future-timor-leste;https://data.unicef.org/sdgs/country/tls/;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://www.w3.org/TR/WCAG22/,false,,,,,,EXCLUDED_WITH_EXPLICIT_REASON,21B661484FC09AA0FF5D26539C66002D6A8B425C56AFB40AEE2227B4F8780163
