compute_estimate_id,candidate_id,standard_compute_model_version,reference_hardware_id,hardware_normalization_version,model_runtime_version,tokenizer_version,qa_target_version,standard_compute_mean,standard_compute_p05,standard_compute_p50,standard_compute_p95,standard_compute_lower_bound,standard_compute_upper_bound,standard_compute_scenario_low,standard_compute_scenario_base,standard_compute_scenario_high,standard_compute_unit,energy_mean,energy_p05,energy_p50,energy_p95,energy_lower_bound,energy_upper_bound,energy_unit,estimate_status,uncertainty_method,draw_set_id,benchmark_source_ids_json,compute_input_set_hash,estimate_row_hash,generated_at_utc
EST:STD-MF-sun_Latn-100K-CAPTIONS,STD-MF-sun_Latn-100K-CAPTIONS,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,824214.524012,1817021.227522,4042946.902545,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,7a52d0695783dfbd113fa77d44617cd2f230e7f8e74ee5bd4ad71a265b379cc1,2026-09-01T00:00:00Z
EST:STD-MF-sun_Latn-100K-NAMED-SIGN,STD-MF-sun_Latn-100K-NAMED-SIGN,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,1024874.665262,1953946.398622,4325294.482745,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,01c4d1b4449da520118bebd2bb5972efb8898d4beac040b7d587b78b6a54415a,2026-09-01T00:00:00Z
EST:STD-MF-sun_Latn-100K-COMPLETE-ACCESS,STD-MF-sun_Latn-100K-COMPLETE-ACCESS,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,1427715.730812,2900401.166667,6802501.899785,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,6bf420d1550255797529cc9b5c0c13697682c58c35644ec3ce907aec5ac4f6fa,2026-09-01T00:00:00Z
EST:STD-MF-sun_Latn-400K-TEXT,STD-MF-sun_Latn-400K-TEXT,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,3029311.24105,5624982.856887,12783616.64778,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,280a0991fa5fe839f6d0e46d0ef6fe7e4fe97b7745be386cb52b3316b9e3f142,2026-09-01T00:00:00Z
EST:STD-MF-sun_Latn-400K-ACCESSIBLE-PUBLICATION,STD-MF-sun_Latn-400K-ACCESSIBLE-PUBLICATION,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,3103711.24105,6031982.856887,16079616.64778,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,912d1d641e40d3ca2d77c31601a1f920c0612fafbe289bbb93e2d6a8e6bbe440,2026-09-01T00:00:00Z
EST:STD-MF-sun_Latn-400K-AUDIO,STD-MF-sun_Latn-400K-AUDIO,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,4298728.64825,7360699.875867,16008275.35354,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,64cca234facb9d95c503d29e0b320a20490b0efe1b503342fc4b7ebefa7d4a3c,2026-09-01T00:00:00Z
EST:STD-MF-sun_Latn-400K-CAPTIONS,STD-MF-sun_Latn-400K-CAPTIONS,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,3296858.09605,7268084.910087,16171787.61018,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,a38ac061b5a2a885793d17b519a28aac25752380ba3d7d84c4e737f59ffcc1dd,2026-09-01T00:00:00Z
EST:STD-MF-sun_Latn-400K-NAMED-SIGN,STD-MF-sun_Latn-400K-NAMED-SIGN,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,4099498.66105,7815785.594487,17301177.93098,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,b510921bfd2a4ce5e34c67562750b2ee6bf50cb6c3f362f420e741994b1d5c6b,2026-09-01T00:00:00Z
EST:STD-MF-sun_Latn-400K-COMPLETE-ACCESS,STD-MF-sun_Latn-400K-COMPLETE-ACCESS,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,5710862.92325,11601604.666667,27210007.59914,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,6d73bc6384015240c07273ec5bb8f0c31c87692dabaaa99468517abf58c94f78,2026-09-01T00:00:00Z
EST:STD-MF-swe_Latn-025K-TEXT,STD-MF-swe_Latn-025K-TEXT,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,185243.922427,347506.943978,795198.684506,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,e60f39db2a95fadb908ebf70b1f3e38510925bb08cd247c22f9f6c4db5b456f9,2026-09-01T00:00:00Z
EST:STD-MF-swe_Latn-025K-ACCESSIBLE-PUBLICATION,STD-MF-swe_Latn-025K-ACCESSIBLE-PUBLICATION,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,189893.922427,372944.443978,1001198.684506,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,930d564bf9f1c2ca21f6f8e968c26cce02ef80289b5fb7cd0d41e4f8abbb07ca,2026-09-01T00:00:00Z
EST:STD-MF-swe_Latn-025K-AUDIO,STD-MF-swe_Latn-025K-AUDIO,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,261673.237395,453460.56221,994431.469406,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,121c089b61285c0a54de2dea87475da47fe2e6f7098222ae02970832c26627e0,2026-09-01T00:00:00Z
EST:STD-MF-swe_Latn-025K-CAPTIONS,STD-MF-swe_Latn-025K-CAPTIONS,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,201338.602377,447629.267603,1003811.573006,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,8698f06cdeaf026858aabe61366cf84ef4709f13307da6de281912826c128663,2026-09-01T00:00:00Z
EST:STD-MF-swe_Latn-025K-NAMED-SIGN,STD-MF-swe_Latn-025K-NAMED-SIGN,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,249622.642227,481003.375478,1073349.202506,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,4f131ba5109868e529f78ca0f13399b39228c7fc0226a57a07612c94e2f1f6f5,2026-09-01T00:00:00Z
EST:STD-MF-swe_Latn-025K-COMPLETE-ACCESS,STD-MF-swe_Latn-025K-COMPLETE-ACCESS,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,346796.637145,712516.817335,1687194.875906,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,a54ed50da8af7290e113217b64307e3ed0d8e5bf6c27abae674465025f17e1c7,2026-09-01T00:00:00Z
EST:STD-MF-swe_Latn-100K-TEXT,STD-MF-swe_Latn-100K-TEXT,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,740975.689708,1390027.775914,3180794.738025,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,a9c7d3af53308b8726e0d1c74ed19cb1b32c1eea1085d3c221fa55621d4beab2,2026-09-01T00:00:00Z
EST:STD-MF-swe_Latn-100K-ACCESSIBLE-PUBLICATION,STD-MF-swe_Latn-100K-ACCESSIBLE-PUBLICATION,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,759575.689708,1491777.775914,4004794.738025,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,37826c120ac64bbf46f831080a75687f1786741aa3168065a2af812162e12371,2026-09-01T00:00:00Z
EST:STD-MF-swe_Latn-100K-AUDIO,STD-MF-swe_Latn-100K-AUDIO,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,1046692.94958,1813842.248839,3977725.877625,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,89e55e05b0932f3d9a77209e7a5d4e0c9192e265d04aaf3ece8f121536c73698,2026-09-01T00:00:00Z
EST:STD-MF-swe_Latn-100K-CAPTIONS,STD-MF-swe_Latn-100K-CAPTIONS,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,805354.409508,1790517.070414,4015246.292025,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,ab8c497b58119dcf13fd9ec8c6bda2a2aaf0257926b0a206b9cdd40b968e5327,2026-09-01T00:00:00Z
EST:STD-MF-swe_Latn-100K-NAMED-SIGN,STD-MF-swe_Latn-100K-NAMED-SIGN,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,998490.568908,1924013.501914,4293396.810025,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,b695a1a722bd783783c80f6992dd0f10f42fea1e1cf273dda8f92541122ddf06,2026-09-01T00:00:00Z
EST:STD-MF-swe_Latn-100K-COMPLETE-ACCESS,STD-MF-swe_Latn-100K-COMPLETE-ACCESS,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,1387186.54858,2850067.269339,6748779.503625,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,19ac9b1261e38498eab51e84699852967fed73a07f2eeca982c141a7e8ce71c1,2026-09-01T00:00:00Z
EST:STD-MF-swe_Latn-400K-TEXT,STD-MF-swe_Latn-400K-TEXT,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,2963902.758834,5560111.103655,12723178.9521,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,cf6add2b975861810d3cc1c906abe867eef52c1b3b8e9f65b0063d7386ea906f,2026-09-01T00:00:00Z
EST:STD-MF-swe_Latn-400K-ACCESSIBLE-PUBLICATION,STD-MF-swe_Latn-400K-ACCESSIBLE-PUBLICATION,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,3038302.758834,5967111.103655,16019178.9521,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,9cb6b967ebe4a801e22d75b831566b019bc4269c3859d02690564a0d2770249d,2026-09-01T00:00:00Z
EST:STD-MF-swe_Latn-400K-AUDIO,STD-MF-swe_Latn-400K-AUDIO,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,4186771.798322,7255368.995355,15910903.5105,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,e6e945168dc9c452359d5d5c471db1b90d8052ffad5bb730fdbd6877d0ffd6d9,2026-09-01T00:00:00Z
EST:STD-MF-swe_Latn-400K-CAPTIONS,STD-MF-swe_Latn-400K-CAPTIONS,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,3221417.638034,7162068.281655,16060985.1681,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,e3c2952c65389e8dd47e67065fed5d976aeb154e3dbf2754b910261b7d86a5e0,2026-09-01T00:00:00Z
EST:STD-MF-swe_Latn-400K-NAMED-SIGN,STD-MF-swe_Latn-400K-NAMED-SIGN,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,3993962.275634,7696054.007655,17173587.2401,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,ad9a8ba3c9779cd089d768fdbc34729a1912f956d2af1247711ca57aeeb9d9c9,2026-09-01T00:00:00Z
EST:STD-MF-swe_Latn-400K-COMPLETE-ACCESS,STD-MF-swe_Latn-400K-COMPLETE-ACCESS,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,5548746.194322,11400269.077355,26995118.0145,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,d0c7499dd448ff5c5b00890ab45a8ad91ea5191c897899f7b108fe953400314e,2026-09-01T00:00:00Z
EST:STD-MF-swh_Latn-025K-TEXT,STD-MF-swh_Latn-025K-TEXT,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,192816.587674,363329.004463,818879.349686,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,74e2e5fdbc041ac2dbcd45695ba5d3901ddcf0b825f781fd8d9316f8ac3e8138,2026-09-01T00:00:00Z
EST:STD-MF-swh_Latn-025K-ACCESSIBLE-PUBLICATION,STD-MF-swh_Latn-025K-ACCESSIBLE-PUBLICATION,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,197466.587674,388766.504463,1024879.349686,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,3ec638f8a4ed8ff913b4fcfb917f487b5c1866a9a74e1ba7c8dabf54809ffc68,2026-09-01T00:00:00Z
EST:STD-MF-swh_Latn-025K-AUDIO,STD-MF-swh_Latn-025K-AUDIO,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,274635.038646,479150.50397,1032583.652196,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,9f971a30eca2c3001675f2505eb249c4db97e2c1e8ab1e9c7a86dbbe3275f0ad,2026-09-01T00:00:00Z
EST:STD-MF-swh_Latn-025K-CAPTIONS,STD-MF-swh_Latn-025K-CAPTIONS,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,210072.719349,473486.461588,1047226.125836,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,f2e3393ad8ed281186c95f18a365da2d4c63a969e7e2432bd0d203d5e99d8a37,2026-09-01T00:00:00Z
